time,x,y,freq,type
2015/1/1,1030783,211599,1,G
2015/3/1,1007493,144308,1,G
2015/3/1,1018229,207655,1,G
2015/1/1,950012,162645,1,G
2015/1/1,1011936,247124,1,G
2015/2/1,988719,214409,1,G
2015/1/1,1024649,237276,1,G
2015/2/1,1007847,245236,1,G
2015/1/1,1006941,258924,1,G
2015/1/1,1013677,246971,1,G
2015/2/1,1014743,245203,1,G
2015/2/1,1016052,251245,1,G
2015/2/1,1029320,244635,1,G
2015/2/1,1022773,258772,1,G
2015/2/1,1022530,254206,1,G
2015/1/1,1010337,243009,1,G
2015/1/1,993253,217320,1,G
2015/2/1,997284,190005,1,G
2015/1/1,993434,196458,1,G
2015/2/1,989980,162144,1,G
2015/2/1,976775,164293,1,G
2015/2/1,1006549,190971,1,G
2015/2/1,986408,190021,1,G
2015/1/1,979958,168061,1,G
2015/1/1,1018637,182648,1,G
2015/2/1,974413,166234,1,G
2015/1/1,994875,201364,1,G
2015/2/1,983444,206483,1,G
2015/2/1,995089,172715,1,G
2015/1/1,988263,164002,1,G
2015/1/1,1003970,176847,1,G
2015/1/1,982605,177130,1,G
2015/1/1,1006769,171808,1,G
2015/2/1,1014981,186801,1,G
2015/1/1,1011555,170489,1,G
2015/1/1,1012759,186411,1,G
2015/2/1,1022162,183959,1,G
2015/2/1,1019355,188601,1,G
2015/1/1,987060,208453,2,G
2015/2/1,988164,170927,1,G
2015/1/1,981787,177311,1,G
2015/1/1,983568,177061,1,G
2015/2/1,997340,185167,1,G
2015/1/1,1020434,181930,1,G
2015/2/1,989365,208523,1,G
2015/1/1,990708,227278,1,G
2015/2/1,985802,213781,1,G
2015/2/1,988509,199889,1,G
2015/2/1,982579,208200,1,G
2015/2/1,987042,206936,4,G
2015/2/1,998342,231059,1,G
2015/2/1,1030422,210991,1,G
2015/2/1,1050882,209412,1,G
2015/2/1,1037110,186314,1,G
2015/2/1,1006407,211056,1,G
2015/2/1,1028855,187265,1,G
2015/2/1,1010162,208129,1,G
2015/2/1,1008174,203186,1,G
2015/2/1,1007771,216314,1,G
2015/2/1,1011161,216712,1,G
2015/1/1,993570,216847,15,G
2015/2/1,1036549,153377,1,G
2015/2/1,1025693,183223,1,G
2015/2/1,1010549,199007,1,G
2015/1/1,1026629,192023,1,G
2015/1/1,1033737,213558,1,G
2015/2/1,1006875,208935,1,G
2015/2/1,1051386,210520,1,G
2015/1/1,1022420,196621,1,G
2015/2/1,1034119,188643,1,G
2015/2/1,1009686,215143,1,G
2015/2/1,995159,221254,1,G
2015/2/1,943072,168199,1,G
2015/2/1,954282,145935,1,G
2015/1/1,1010027,240720,1,R
2015/3/1,1032687,261841,1,G
2015/3/1,1009453,250626,1,G
2015/1/1,1014179,239453,3,R
2015/1/1,1023504,249911,1,R
2015/1/1,1007652,244800,1,R
2015/3/1,1016563,256917,1,G
2015/3/1,1026938,269116,1,M
2015/2/1,994077,217759,1,G
2015/3/1,1025703,247739,1,G
2015/3/1,1015027,255826,1,G
2015/3/1,994415,172681,1,G
2015/3/1,1000463,168969,1,G
2015/3/1,986670,158194,1,G
2015/1/1,1006862,178480,1,R
2015/3/1,1009394,174621,1,G
2015/3/1,1005491,193689,1,G
2015/3/1,1020360,190431,1,G
2015/3/1,991914,158960,1,G
2015/2/1,1023479,238790,1,R
2015/1/1,991907,213846,1,G
2015/3/1,977048,166997,1,G
2015/3/1,1008444,194809,1,G
2015/1/1,1006211,189585,1,M
2015/3/1,998041,195065,1,G
2015/3/1,1000697,197070,1,G
2015/3/1,1000435,185274,1,G
2015/3/1,980995,166905,1,G
2015/3/1,996199,170337,1,G
2015/1/1,1006181,167872,1,M
2015/2/1,1017398,187933,1,G
2015/1/1,991995,229602,1,G
2015/3/1,1022415,184052,1,G
2015/3/1,999020,180686,1,M
2015/3/1,1000107,204048,1,G
2015/3/1,991691,188794,1,G
2015/1/1,988471,194757,1,R
2015/3/1,984351,210233,1,G
2015/3/1,1001496,227823,1,G
2015/3/1,984099,200599,1,G
2015/3/1,1001206,244367,1,G
2015/3/1,1004329,226679,1,G
2015/1/1,990454,213285,1,G
2015/3/1,1022551,189683,1,G
2015/3/1,1045394,181610,1,G
2015/3/1,976756,165373,1,F
2015/1/1,987976,195953,1,G
2015/3/1,1009792,188789,1,F
2015/3/1,1007646,187754,1,F
2015/3/1,1017944,188721,1,F
2015/3/1,1014470,170920,1,F
2015/3/1,1007389,170031,1,F
2015/3/1,1021491,183346,1,F
2015/1/1,984753,203207,2,G
2015/3/1,980194,174089,1,F
2015/3/1,1008050,178718,1,F
2015/3/1,1010064,190678,1,F
2015/3/1,1004838,185411,2,F
2015/3/1,989443,190501,1,F
2015/3/1,983228,176630,1,F
2015/3/1,989116,187458,1,F
2015/3/1,998264,242157,1,F
2015/1/1,981068,197231,1,G
2015/3/1,988083,212199,1,F
2015/2/1,1008338,258500,1,G
2015/1/1,992612,226074,1,G
2015/3/1,991369,226613,1,F
2015/3/1,980756,197332,1,F
2015/3/1,990148,203914,2,F
2015/3/1,985994,213198,1,F
2015/3/1,998681,239359,2,F
2015/3/1,984595,198630,1,F
2015/3/1,1038913,195737,1,F
2015/3/1,1016853,210917,1,F
2015/3/1,1023022,188838,2,F
2015/1/1,986848,201124,1,G
2015/3/1,1016476,211202,1,F
2015/3/1,1046557,156139,2,F
2015/3/1,1013580,209293,1,F
2015/3/1,1012716,204872,1,F
2015/3/1,1011446,207567,1,F
2015/3/1,925026,140559,1,F
2015/3/1,951771,147741,1,F
2015/3/1,944432,170275,1,F
2015/1/1,1014179,239453,1,G
2015/1/1,1015576,242072,1,G
2015/1/1,982106,197074,1,G
2015/1/1,1016361,234600,1,G
2015/1/1,1005589,243781,1,G
2015/1/1,1012610,239967,1,G
2015/1/1,1019139,240525,1,G
2015/1/1,1020940,241053,1,G
2015/1/1,1018288,245045,1,G
2015/1/1,1011141,255865,1,G
2015/1/1,998032,170756,1,G
2015/1/1,1000046,196585,1,G
2015/1/1,1011121,170799,1,G
2015/1/1,986958,207955,2,G
2015/1/1,1000267,194771,1,G
2015/1/1,994838,167030,1,G
2015/1/1,992298,165027,1,G
2015/1/1,1000385,150405,1,G
2015/1/1,1011689,167553,3,G
2015/1/1,1022041,186698,1,G
2015/1/1,985737,167867,1,G
2015/1/1,1008027,189687,1,G
2015/1/1,1005322,192807,1,G
2015/1/1,981835,164197,1,G
2015/1/1,984407,208477,1,G
2015/1/1,997863,181017,1,G
2015/1/1,997471,165189,1,G
2015/1/1,1015655,177377,3,G
2015/1/1,999390,172259,1,G
2015/1/1,1004448,185438,1,G
2015/1/1,1022063,181954,1,G
2015/1/1,991496,213627,1,G
2015/1/1,995093,219595,1,G
2015/1/1,991875,203597,1,G
2015/1/1,997333,227840,1,G
2015/1/1,984123,212607,1,G
2015/3/1,1037211,154275,1,R
2015/3/1,999229,215334,1,R
2015/2/1,1024576,194555,1,G
2015/3/1,1027096,222265,1,G
2015/3/1,989429,209371,1,G
2015/3/1,991725,217725,1,G
2015/3/1,1033553,209072,1,G
2015/3/1,1036501,207853,1,G
2015/3/1,985591,210614,1,G
2015/3/1,987866,214721,1,G
2015/2/1,1023581,186843,1,R
2015/1/1,999156,243353,1,G
2015/3/1,1004188,232992,1,G
2015/3/1,1006191,220107,1,G
2015/3/1,1012873,171609,1,G
2015/3/1,1004620,163933,1,G
2015/3/1,1045416,186500,1,G
2015/3/1,981604,198068,1,G
2015/3/1,994368,233877,1,G
2015/3/1,992062,228791,3,G
2015/3/1,1008872,253464,1,G
2015/3/1,1030121,182368,1,G
2015/1/1,1001809,236451,1,G
2015/3/1,1000467,185720,1,G
2015/3/1,1014981,254350,1,G
2015/3/1,1016520,175965,1,G
2015/3/1,1008992,186404,1,G
2015/3/1,1041627,198275,1,G
2015/3/1,987924,194862,2,G
2015/3/1,1008066,193005,1,G
2015/3/1,1000414,230243,1,G
2015/3/1,996980,188593,1,G
2015/3/1,1004040,186935,1,G
2015/1/1,987227,209234,1,G
2015/3/1,998197,187413,1,G
2015/3/1,990146,188389,1,G
2015/3/1,1009444,241764,1,G
2015/3/1,1000824,244205,1,G
2015/3/1,1006188,194405,1,G
2015/3/1,989472,148971,3,G
2015/3/1,1004752,175522,1,G
2015/3/1,1003286,181971,1,G
2015/3/1,960216,164140,1,G
2015/3/1,997009,191833,2,G
2015/2/1,990539,218397,1,G
2015/3/1,983324,207253,1,G
2015/3/1,1024444,233417,1,G
2015/3/1,1014210,182758,1,G
2015/1/1,1033590,220716,1,G
2015/1/1,1041183,204167,1,G
2015/1/1,980837,176070,1,G
2015/1/1,1013405,216306,1,G
2015/1/1,1026109,189477,1,G
2015/1/1,1054948,158688,1,G
2015/1/1,1010296,203942,1,G
2015/1/1,989212,222743,1,G
2015/1/1,1041191,194823,1,G
2015/1/1,1013093,187124,1,G
2015/1/1,1021408,238422,1,G
2015/1/1,995577,204878,1,G
2015/1/1,998821,205263,1,G
2015/1/1,1023780,193213,1,G
2015/1/1,1019394,258463,1,G
2015/1/1,1015314,170588,1,G
2015/1/1,992450,192892,1,G
2015/1/1,1004172,237956,1,G
2015/1/1,1024858,198304,1,G
2015/2/1,1052287,192757,1,G
2015/2/1,1029193,224668,1,G
2015/2/1,1038311,201328,1,G
2015/2/1,990178,210722,1,G
2015/2/1,1051080,212790,1,G
2015/2/1,989779,182904,1,G
2015/2/1,1062457,212971,1,G
2015/2/1,1026755,193672,1,G
2015/2/1,998192,162020,1,G
2015/2/1,1004097,176890,1,G
2015/1/1,1052904,205494,1,G
2015/2/1,1028089,219605,1,G
2015/2/1,1010332,247176,1,G
2015/2/1,1016755,257040,1,G
2015/2/1,952322,144063,1,G
2015/2/1,995744,207261,1,G
2015/2/1,995524,196196,1,G
2015/2/1,996412,192333,1,G
2015/2/1,1022216,235386,1,G
2015/2/1,1009837,261515,1,G
2015/2/1,1008516,201943,1,G
2015/2/1,1053007,195481,1,G
2015/2/1,1023368,264048,1,G
2015/3/1,1033322,187795,1,G
2015/3/1,977714,172199,1,G
2015/3/1,1010900,221948,1,G
2015/3/1,984720,175994,1,G
2015/3/1,1032259,242081,1,G
2015/3/1,985969,158583,1,G
2015/3/1,1014279,244124,1,G
2015/3/1,1035840,236172,1,G
2015/3/1,1005949,221251,1,G
2015/2/1,1036179,189979,1,G
2015/3/1,1021720,253780,1,G
2015/3/1,1045403,215414,1,G
2015/3/1,1025095,239635,1,G
2015/3/1,1011807,209287,1,G
2015/3/1,1016039,257572,1,G
2015/3/1,1010901,259345,1,G
2015/1/1,1033932,190397,1,R
2015/1/1,1000200,213984,1,R
2015/1/1,1021309,214629,1,R
2015/1/1,1019393,212881,1,R
2015/1/1,1025248,186200,1,G
2015/1/1,974908,162550,1,R
2015/1/1,982537,177048,1,R
2015/1/1,0,0,33,R
2015/1/1,1001282,186267,1,R
2015/1/1,1010326,257400,1,R
2015/1/1,1027949,263005,2,R
2015/1/1,1004637,192179,1,R
2015/1/1,991861,191275,1,R
2015/1/1,1003718,194575,1,R
2015/1/1,1054348,159095,1,R
2015/3/1,989340,203230,1,G
2015/2/1,996716,234409,1,R
2015/1/1,1013563,214227,2,G
2015/1/1,1019485,211001,1,R
2015/1/1,995638,172195,1,R
2015/1/1,1007097,236856,1,R
2015/1/1,1007530,244009,1,R
2015/1/1,1014727,243921,1,R
2015/1/1,1024480,264465,1,R
2015/1/1,1010361,248942,1,R
2015/1/1,1050371,187013,1,R
2015/1/1,1027298,254542,1,R
2015/1/1,991144,187337,1,R
2015/1/1,1024367,206006,1,G
2015/1/1,1027161,237855,1,R
2015/1/1,1006313,188918,1,R
2015/1/1,1010792,191871,1,R
2015/1/1,1001637,237719,1,R
2015/1/1,1029692,187941,1,R
2015/1/1,1008054,187544,1,R
2015/1/1,1005535,189073,1,R
2015/1/1,998641,236979,3,R
2015/1/1,1006453,211360,1,R
2015/1/1,1003224,181035,1,R
2015/1/1,1027109,190378,1,G
2015/1/1,1003332,182590,1,R
2015/1/1,1003124,250494,1,R
2015/1/1,1017170,241120,1,R
2015/1/1,1014160,239740,1,R
2015/1/1,994554,193593,1,R
2015/2/1,1024369,187637,1,R
2015/2/1,1044097,184084,1,R
2015/2/1,1036767,188366,1,R
2015/2/1,1051915,184999,1,R
2015/2/1,1050530,179611,1,R
2015/1/1,1019289,207511,1,G
2015/2/1,1039966,199293,1,R
2015/2/1,1021360,190693,1,R
2015/2/1,1001255,185950,1,R
2015/2/1,986302,199812,1,R
2015/2/1,1004367,254628,1,R
2015/2/1,992956,230416,1,R
2015/2/1,1007890,191462,1,R
2015/2/1,995029,157260,1,R
2015/2/1,1032585,238151,1,R
2015/2/1,1002345,178413,1,R
2015/1/1,1008862,195775,1,G
2015/2/1,1010130,250235,1,R
2015/2/1,1011642,248112,2,R
2015/2/1,1011975,185903,2,R
2015/2/1,995737,187656,1,R
2015/2/1,989539,190263,1,R
2015/2/1,1010257,248767,1,R
2015/2/1,1010107,196956,1,R
2015/2/1,1010165,192337,1,R
2015/2/1,1003132,196628,1,R
2015/2/1,1049823,157862,1,R
2015/2/1,1046409,190600,1,G
2015/2/1,1004904,242634,1,R
2015/2/1,1008685,248472,1,R
2015/2/1,996576,197075,1,R
2015/2/1,1008136,187007,1,R
2015/2/1,1018363,183567,1,R
2015/2/1,1018951,241512,1,R
2015/2/1,999369,172510,1,R
2015/2/1,1004928,245385,1,R
2015/2/1,1005100,185677,1,R
2015/2/1,1052693,187158,1,R
2015/1/1,1019799,207826,1,G
2015/2/1,985372,147959,1,R
2015/2/1,1013316,183163,1,R
2015/2/1,1008772,241367,1,R
2015/2/1,988731,218140,1,R
2015/2/1,989494,226552,1,R
2015/2/1,997841,220071,1,R
2015/3/1,1030215,189003,1,R
2015/3/1,979305,172965,1,R
2015/3/1,1030443,191942,1,R
2015/3/1,1034232,191849,1,R
2015/1/1,1036299,153335,1,G
2015/3/1,1003209,248934,1,R
2015/3/1,994967,167048,1,R
2015/3/1,993127,166782,1,R
2015/3/1,1016007,184166,1,R
2015/3/1,1003111,251977,1,R
2015/3/1,991545,227860,1,R
2015/3/1,1021821,185281,1,R
2015/3/1,1015734,177743,1,R
2015/3/1,1013014,181942,1,R
2015/3/1,992162,160348,1,R
2015/1/1,1039318,196300,1,G
2015/3/1,991780,214662,1,R
2015/3/1,1006066,175631,1,R
2015/3/1,1021357,241672,1,R
2015/3/1,1019691,185832,1,R
2015/3/1,1006507,170221,1,R
2015/3/1,1013465,254827,1,R
2015/3/1,982584,184886,1,R
2015/3/1,998472,169543,1,R
2015/3/1,1014449,241188,1,R
2015/3/1,1020035,213111,1,R
2015/1/1,1016573,210045,1,G
2015/3/1,1001992,189900,1,R
2015/3/1,1044584,199118,1,R
2015/3/1,1052559,159711,1,R
2015/3/1,1012578,180113,1,R
2015/3/1,1038927,197178,1,R
2015/3/1,986881,181249,1,R
2015/3/1,961971,174202,1,R
2015/3/1,998129,235770,1,R
2015/3/1,1005750,176312,1,R
2015/3/1,1024286,250376,1,R
2015/2/1,961907,164184,1,R
2015/2/1,1031663,189079,1,G
2015/3/1,963060,170518,1,R
2015/3/1,989005,187802,1,R
2015/3/1,989329,224786,1,R
2015/1/1,1000029,242245,1,B
2015/1/1,1017256,188680,1,B
2015/1/1,997509,234911,1,B
2015/1/1,1006857,242197,1,B
2015/2/1,991345,163856,1,B
2015/1/1,1027201,186572,1,F
2015/1/1,1039269,194810,1,F
2015/1/1,1022097,205457,1,G
2015/1/1,990507,173771,1,F
2015/1/1,1008173,178572,1,F
2015/1/1,994806,183245,1,F
2015/1/1,1027949,263005,1,F
2015/1/1,995908,183618,1,F
2015/1/1,994673,180873,1,F
2015/1/1,989539,190263,1,F
2015/1/1,1009320,195092,1,F
2015/1/1,1011927,251675,1,F
2015/1/1,1012136,240864,1,F
2015/1/1,1040347,197366,1,G
2015/1/1,1000888,180838,1,F
2015/1/1,1002398,187231,1,F
2015/1/1,1001846,183397,1,F
2015/1/1,1007287,242526,1,F
2015/1/1,1020121,242571,1,F
2015/1/1,1002282,176027,1,F
2015/1/1,1012918,252024,2,F
2015/2/1,1005483,241804,1,F
2015/2/1,1052530,196867,1,F
2015/2/1,1016114,199674,1,F
2015/1/1,1023064,190281,1,G
2015/2/1,985733,203753,1,F
2015/2/1,985875,198152,1,F
2015/2/1,1017544,211839,1,F
2015/2/1,986967,199425,1,F
2015/2/1,1015794,169122,1,F
2015/2/1,1011878,181135,1,F
2015/2/1,987397,209904,1,F
2015/3/1,1032528,192382,1,F
2015/3/1,1052798,155374,1,F
2015/3/1,983614,184774,1,F
2015/2/1,1029487,200455,1,G
2015/3/1,999316,176460,1,F
2015/3/1,1053069,158806,1,F
2015/3/1,1008326,248396,1,F
2015/3/1,1013049,253439,1,F
2015/3/1,994641,194480,1,F
2015/3/1,1025246,192031,1,F
2015/3/1,999567,163723,1,F
2015/3/1,1000236,235189,1,F
2015/3/1,1033081,205538,1,F
2015/3/1,1005304,245260,1,F
2015/2/1,1034171,187027,1,G
2015/3/1,996010,203452,1,F
2015/3/1,995090,160773,1,F
2015/3/1,997374,234664,1,F
2015/3/1,1008734,245544,1,F
2015/3/1,991116,188989,1,F
2015/3/1,991086,203977,1,F
2015/3/1,1022452,237012,1,F
2015/3/1,1016378,245143,1,F
2015/3/1,984338,208351,2,F
2015/3/1,1020224,241994,1,F
2015/1/1,1017482,209928,1,G
2015/1/1,1032053,177142,1,G
2015/1/1,990198,183563,1,G
2015/1/1,984801,179904,1,G
2015/1/1,999969,236564,1,G
2015/1/1,1001112,238628,1,G
2015/1/1,986465,212195,1,G
2015/1/1,986713,212638,1,G
2015/1/1,988506,215877,1,G
2015/1/1,1022702,187706,1,G
2015/1/1,985286,174204,1,G
2015/1/1,1024460,205205,1,G
2015/1/1,1030028,183146,1,G
2015/1/1,983783,205447,1,G
2015/1/1,983985,205857,2,G
2015/1/1,988518,214044,1,G
2015/1/1,989798,216357,1,G
2015/1/1,1004367,254628,1,G
2015/1/1,988018,214637,1,G
2015/1/1,988086,214920,1,G
2015/1/1,1017426,209374,1,G
2015/1/1,1007163,234758,1,G
2015/2/1,1017705,242557,1,G
2015/1/1,992184,187050,1,G
2015/1/1,992742,225382,1,G
2015/1/1,994029,227703,1,G
2015/1/1,983125,199091,1,G
2015/1/1,999518,183218,1,G
2015/1/1,1007338,171976,1,G
2015/1/1,1016020,177235,1,G
2015/1/1,986296,201173,1,G
2015/1/1,1003927,186763,2,G
2015/1/1,983638,202183,1,G
2015/2/1,1030813,247600,1,G
2015/1/1,996224,198956,1,G
2015/1/1,1006523,184026,1,G
2015/1/1,1020429,212242,1,G
2015/1/1,1015183,181789,1,G
2015/1/1,1011922,237529,1,G
2015/1/1,991682,156773,1,G
2015/1/1,988775,149400,1,G
2015/1/1,1001222,189511,1,G
2015/1/1,1018945,183291,1,G
2015/1/1,1039083,196826,1,G
2015/2/1,1032876,239871,1,R
2015/2/1,1008448,245830,1,G
2015/1/1,1031029,199612,1,G
2015/1/1,1005658,188272,1,G
2015/1/1,990737,228309,1,G
2015/1/1,942610,161384,1,G
2015/1/1,1007365,249660,1,G
2015/1/1,1014510,239978,1,G
2015/1/1,1019837,205692,1,G
2015/2/1,987714,203262,2,G
2015/2/1,982034,211377,1,G
2015/2/1,1001877,218690,1,G
2015/2/1,1035081,236306,1,G
2015/2/1,983042,167604,1,G
2015/2/1,1020259,211207,1,G
2015/2/1,1047178,212689,1,G
2015/2/1,984535,210565,1,G
2015/2/1,987466,215861,2,G
2015/2/1,1002970,248502,1,G
2015/2/1,991108,165493,1,G
2015/2/1,1052830,157163,1,G
2015/2/1,1052559,159711,1,G
2015/2/1,1048789,156429,1,G
2015/2/1,1026424,251705,1,G
2015/2/1,998704,195811,1,G
2015/2/1,988669,216684,1,G
2015/2/1,994029,227703,1,G
2015/2/1,986163,191699,1,G
2015/2/1,1015005,248295,1,G
2015/2/1,989677,190626,2,G
2015/2/1,991154,190553,2,G
2015/2/1,986726,205250,1,G
2015/2/1,998134,222070,1,G
2015/2/1,1003927,186763,2,G
2015/2/1,1007907,244526,1,G
2015/2/1,990381,188869,2,G
2015/2/1,995369,221138,1,G
2015/2/1,1028498,187453,1,G
2015/2/1,988392,199070,1,G
2015/2/1,984641,200535,2,G
2015/2/1,990146,188389,2,G
2015/2/1,988163,209190,1,G
2015/2/1,1027498,202160,1,G
2015/2/1,1006032,243764,1,G
2015/2/1,992023,230632,1,G
2015/2/1,1018435,243113,1,G
2015/2/1,1002584,248715,2,G
2015/2/1,1004715,253909,1,G
2015/2/1,985819,187385,1,G
2015/2/1,1038163,202059,1,G
2015/2/1,1004429,244818,1,G
2015/2/1,993717,188211,2,G
2015/1/1,1005987,171067,1,F
2015/1/1,995200,179386,1,F
2015/1/1,985314,201968,1,F
2015/1/1,989866,208688,1,F
2015/2/1,988333,149336,1,G
2015/1/1,987483,198509,1,F
2015/2/1,988144,204028,1,F
2015/1/1,1001361,246032,1,F
2015/1/1,984994,203338,1,F
2015/1/1,1003030,248137,2,F
2015/1/1,1000946,236470,1,F
2015/1/1,990987,202318,1,F
2015/2/1,1003245,230912,1,F
2015/1/1,1043890,198476,1,F
2015/1/1,1029120,201869,1,F
2015/2/1,987749,172916,1,G
2015/1/1,1032261,214067,1,F
2015/1/1,1048517,198601,1,F
2015/1/1,1018271,213404,1,F
2015/2/1,1025772,204041,1,F
2015/1/1,1048384,214813,1,F
2015/1/1,1002933,221435,1,F
2015/2/1,1042202,193538,2,F
2015/1/1,1019903,213435,1,F
2015/2/1,927057,133902,1,F
2015/1/1,946311,171308,1,F
2015/2/1,998588,172194,1,G
2015/1/1,960503,165689,1,F
2015/1/1,961997,165673,1,F
2015/2/1,1015555,250165,1,F
2015/2/1,1015285,250162,3,F
2015/2/1,1013405,251801,1,F
2015/2/1,1026424,251705,1,F
2015/2/1,1027110,262158,1,F
2015/2/1,1008624,253245,1,F
2015/2/1,1006176,243360,1,F
2015/2/1,1014472,255103,1,F
2015/2/1,974413,166234,1,G
2015/2/1,1023918,245431,2,F
2015/2/1,1011015,259495,1,F
2015/2/1,1016518,257283,1,F
2015/2/1,1009735,243628,1,F
2015/2/1,999378,188411,1,F
2015/2/1,997787,177027,2,F
2015/2/1,991348,168297,1,F
2015/2/1,1002995,152114,1,F
2015/2/1,1015272,185966,2,F
2015/2/1,1020736,188385,1,F
2015/2/1,1005320,165291,2,G
2015/2/1,1006844,187632,1,F
2015/2/1,1005312,190540,2,F
2015/2/1,1009234,186387,1,F
2015/2/1,1008226,188728,1,F
2015/2/1,1008602,165427,1,F
2015/2/1,998327,189617,1,F
2015/2/1,1006024,161156,2,F
2015/2/1,999064,182271,1,F
2015/2/1,1003053,191973,1,F
2015/2/1,1006509,167054,1,F
2015/2/1,1043034,184543,1,R
2015/2/1,1009950,192049,1,G
2015/2/1,991389,161525,2,F
2015/2/1,1003562,186782,1,F
2015/2/1,1021044,186886,1,F
2015/2/1,1017040,178482,1,F
2015/2/1,1005338,186663,1,F
2015/2/1,1016319,178729,2,F
2015/2/1,1007054,189166,1,F
2015/2/1,1009926,180756,1,F
2015/2/1,984173,205736,1,F
2015/2/1,997162,223853,1,F
2015/2/1,995161,163890,1,G
2015/2/1,997792,231694,1,F
2015/2/1,988203,201817,1,F
2015/2/1,986922,198902,1,F
2015/2/1,998661,230242,1,F
2015/2/1,999840,226298,1,F
2015/2/1,999160,235474,1,F
2015/2/1,1033400,226140,1,F
2015/2/1,1004165,218142,1,F
2015/2/1,1050576,216851,1,F
2015/2/1,1041737,184469,1,F
2015/2/1,986578,194441,1,G
2015/2/1,1019772,215980,1,F
2015/2/1,1040817,183616,1,F
2015/2/1,1054926,186298,1,F
2015/2/1,1039476,196580,3,F
2015/2/1,1032152,190561,1,F
2015/2/1,1032149,189176,1,F
2015/2/1,1038736,183947,1,F
2015/2/1,1052248,159971,1,F
2015/2/1,1031592,214419,1,F
2015/2/1,1033844,202126,1,F
2015/2/1,1004284,192720,1,G
2015/2/1,999089,208802,1,F
2015/2/1,1044240,190671,1,F
2015/2/1,1029376,150100,1,F
2015/2/1,1056095,200051,1,F
2015/2/1,935101,167405,1,F
2015/2/1,948171,142465,1,F
2015/2/1,960217,173272,1,F
2015/2/1,939161,170121,1,F
2015/2/1,1020183,239283,1,F
2015/2/1,1025387,267558,1,F
2015/2/1,984196,187132,1,G
2015/2/1,1013905,248316,1,F
2015/3/1,1017061,241720,1,F
2015/2/1,1013070,238703,1,F
2015/3/1,1011725,252317,1,F
2015/3/1,1009369,242133,1,F
2015/2/1,1011397,240343,1,F
2015/2/1,1020912,266695,1,F
2015/3/1,1024278,258898,1,F
2015/2/1,1021672,261430,1,F
2015/2/1,1017769,261525,1,F
2015/2/1,986543,157612,1,G
2015/2/1,1009666,239053,1,F
2015/2/1,1012158,180900,1,F
2015/2/1,1014411,181053,1,F
2015/2/1,1000805,200665,1,F
2015/2/1,1000950,188650,1,F
2015/2/1,983920,162044,1,F
2015/3/1,996107,182879,1,F
2015/3/1,995987,205323,1,F
2015/2/1,1003443,179967,1,F
2015/2/1,984692,175339,1,F
2015/2/1,1016366,176158,1,G
2015/3/1,1004233,180569,1,F
2015/2/1,981207,173452,1,F
2015/2/1,1013563,182631,2,F
2015/2/1,998237,187028,1,F
2015/3/1,1003539,181296,1,F
2015/2/1,1016233,181083,1,F
2015/3/1,1000580,196145,1,F
2015/2/1,1001392,195503,1,F
2015/2/1,990601,202406,1,F
2015/2/1,987992,210462,1,F
2015/2/1,986858,211975,1,G
2015/2/1,1005250,254388,1,F
2015/2/1,1000434,241865,1,F
2015/2/1,981105,201199,1,F
2015/2/1,997904,240726,1,F
2015/2/1,985668,213538,1,F
2015/2/1,1001388,245170,2,F
2015/2/1,997745,238688,1,F
2015/2/1,999517,223749,1,F
2015/2/1,995794,235555,1,F
2015/3/1,989898,200958,1,F
2015/2/1,981404,197759,1,G
2015/2/1,1009385,257779,1,F
2015/2/1,1020034,214137,1,F
2015/2/1,1014231,210372,1,F
2015/2/1,1021595,208055,1,F
2015/2/1,1040722,157091,1,F
2015/3/1,1055374,198254,1,F
2015/3/1,1029612,150613,2,F
2015/2/1,1013437,193531,1,F
2015/2/1,1021432,210384,1,F
2015/2/1,1022422,204934,1,F
2015/2/1,985221,205984,1,G
2015/2/1,1021129,212565,1,F
2015/2/1,999366,212838,1,F
2015/2/1,1026021,192718,1,F
2015/2/1,1028008,185723,1,F
2015/2/1,1016854,210485,1,F
2015/2/1,1048202,198414,1,F
2015/2/1,1017930,211317,1,F
2015/3/1,1041709,192559,1,F
2015/2/1,940662,153208,1,F
2015/2/1,936725,171917,1,F
2015/2/1,1044201,155122,1,R
2015/2/1,990310,218205,1,G
2015/3/1,1013695,250702,1,F
2015/3/1,1005754,249783,1,F
2015/3/1,1009148,252568,1,F
2015/3/1,1022649,245025,1,F
2015/3/1,1009331,250025,2,F
2015/3/1,1014762,247914,1,F
2015/3/1,1005045,247861,1,F
2015/3/1,1012951,250872,1,F
2015/3/1,1022023,255666,1,F
2015/3/1,1012740,250434,1,F
2015/2/1,986940,209087,1,G
2015/3/1,1016615,250109,1,F
2015/3/1,1013878,252689,2,F
2015/3/1,1018506,243126,1,F
2015/3/1,1021096,236832,1,F
2015/3/1,1030251,254038,1,F
2015/3/1,1009951,191180,1,F
2015/3/1,999820,191209,1,F
2015/3/1,997053,184861,1,F
2015/3/1,1006853,186555,1,F
2015/3/1,985990,159244,1,F
2015/2/1,999203,223998,1,G
2015/3/1,1020123,182483,1,F
2015/3/1,999060,167196,1,F
2015/3/1,990099,167067,1,F
2015/3/1,986763,194329,1,F
2015/3/1,984152,178424,1,F
2015/3/1,993358,151337,1,F
2015/3/1,1009850,181614,5,F
2015/3/1,1021964,181936,1,F
2015/3/1,986650,212527,1,F
